"genre","us_creator","type","duration","female_percent","age_13_17","age_18_24","age_25_34","age_35_44","age_45_54","age_55_plus","us_audience","sponsored","monthly_views_growth","followers","uploads_90d","month","dow","live","views"
"Food & Drink",1,"brand",0.5833333,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,11,6,0,43.333
"Sports",1,"media company",0.5,10.57104,5.2238617,31.249422,34.391006,14.632082,7.259091,7.244537,84.26573,0,0.03627759,1237.181,617,3,3,0,71.516
"Entertainment",1,"media company",1.7166667,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,1,6,0,39.213
"Entertainment",1,"media company",0.6166667,42.68368,6.1318,15.921352,29.480898,20.56412,14.411393,13.490438,87.5,0,0.029236289,277.399,586,11,3,0,28.159
"Sports",1,"media company",0.3,10.57104,5.2238617,31.249422,34.391006,14.632082,7.259091,7.244537,84.26573,0,0.03627759,1237.181,617,3,4,0,48.866
"Entertainment",0,"media company",1.0166667,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,3,3,0,35.85
"Entertainment",1,"media company",1.2333333,28.485813,5.518815,24.108107,28.618256,16.259474,13.135688,12.35966,71.578705,0,0.030983042,820.572,1974,12,0,0,46.534
"Entertainment",1,"media company",1.0166667,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,0,0.022322027,480.002,435,8,1,0,22.485
"Entertainment",1,"media company",1.55,56.831623,2.6954377,40.92407,35.45462,11.036443,5.122855,4.766576,41.839657,0,0.025880674,2309.822,310,10,2,0,138.86
"Sports",0,"media company",1.5333333,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,8,2,0,18.231
"Sports",1,"media company",2.1333334,19.891525,5.019716,23.342358,32.43328,17.902193,10.884775,10.417676,79.48718,0,0.0065667336,217.425,240,2,3,0,17.591
"Entertainment",1,"media company",1.2833333,21.514862,1.5671835,17.674303,26.892763,17.44984,18.834435,17.581472,64.251205,0,0.05804475,518.464,996,7,5,0,21.174
"Sports",1,"media company",9.016666,23.606794,8.597029,39.68656,31.293,8.745501,5.363924,6.3139863,66.897804,0,0.02281891,2965.212,233,7,3,0,94.163
"People & Blogs",1,"media company",10.4,42.025642,16.857727,46.929157,28.510153,4.501136,1.4900337,1.7117895,41.332016,0,0.025919706,2086.909,1244,4,1,0,230.032
"Sports",1,"media company",0.9166667,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,2,0,0,48.56
"General Interest",1,"media company",0.8666667,17.665186,7.554438,29.542273,33.758846,15.429296,6.934198,6.7809486,49.488056,0,0.0034463825,756.768,82,4,0,0,41.14
"Entertainment",1,"media company",1.25,84.25395,4.5475507,33.239635,33.619328,16.457573,6.63893,5.4969864,50.48011,0,0.0026286123,1009.791,49,2,2,0,41.792
"Entertainment",1,"media company",2.9333334,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,0,0.022322027,480.002,435,8,3,0,31.377
"Sports",0,"influencer",0.65,9.061082,2.7437441,24.949844,32.754242,17.089178,11.167324,11.295666,6.4771323,0,0.026750514,734.402,504,4,4,0,19.434
"Other",0,"media company",0.78333336,61.31751,1.2942038,21.033995,34.527477,20.250048,11.411122,11.483153,8.870968,0,0.024315622,1256.608,127,2,1,0,91.883
"Sports",0,"media company",2.5,15.701578,11.042191,34.81823,30.975332,10.55768,6.020647,6.585921,2.4054983,1,0.06603129,297.085,623,8,4,0,14.494
"Entertainment",1,"media company",0.78333336,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,9,4,0,12.349
"Sports",1,"media company",0.51666665,12.298852,2.7135527,29.379507,32.524933,15.2200985,10.330266,9.831645,38.58816,1,0.012506171,303.419,337,9,5,0,18.545
"Entertainment",1,"media company",2.1,15.834534,2.3738363,24.577614,33.67288,18.695137,10.394393,10.286142,89.55224,0,0.009788586,227.614,183,3,6,0,10.829
"Sports",0,"media company",0.8333333,15.701578,11.042191,34.81823,30.975332,10.55768,6.020647,6.585921,2.4054983,0,0.06603129,297.085,623,8,5,0,17.931
"Sports",1,"media company",2.4166667,12.32332,7.079479,36.032818,31.513014,10.496555,7.0759273,7.802206,77.79328,0,0.0017987216,1270.477,167,3,2,0,27.607
"Entertainment",1,"media company",3.1666667,41.693375,5.1257453,23.878763,29.680717,17.282661,12.614001,11.418112,72.01946,0,0.020908792,404.686,1592,6,4,0,21.784
"Entertainment",1,"media company",1.6,19.477957,2.374851,36.108505,36.234028,13.324787,6.1123824,5.8454494,53.47631,1,0.008715509,520.367,273,6,2,0,10.489
"Sports",0,"media company",0.95,22.013027,12.881875,36.121464,30.695204,9.863265,4.92497,5.513222,3.8732395,0,0.029033318,283.155,553,3,0,0,33.594
"Entertainment",1,"media company",1.5833334,11.730209,3.0993245,26.222485,30.727228,16.106722,12.032264,11.8119755,51.111107,0,0.011374439,286.418,421,8,2,0,10.08
"Sports",1,"media company",2.1333334,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,1,0.0060690884,2073.97,133,9,4,0,157.717
"Entertainment",1,"media company",9.033334,28.780329,1.4986134,13.857537,22.557587,17.525473,23.027748,21.533041,81.95876,0,0.030132711,505.678,4954,9,2,0,95.856
"Sports",0,"influencer",0.6166667,9.061082,2.7437441,24.949844,32.754242,17.089178,11.167324,11.295666,6.4771323,0,0.026750514,734.402,504,4,6,0,21.677
"Entertainment",1,"media company",0.5,31.133265,9.260496,34.418003,29.622034,11.774979,7.649778,7.274711,66.953255,0,0.015916985,1500.261,1070,1,5,0,132.316
"Entertainment",1,"media company",1,25.138157,0,18.014399,28.26001,20.48569,17.853323,15.386577,40.425533,0,0.03272504,194.451,59,4,3,0,13.37
"Sports",1,"influencer",14.7,10.8597,9.606157,35.367447,30.578188,10.044635,6.5816345,7.8219414,67.40286,0,0.010362024,834.9,134,3,4,0,28.481
"Entertainment",1,"media company",0.75,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,7,5,0,77.748
"Entertainment",1,"media company",20.116667,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,1,4,0,42.234
"People & Blogs",1,"media company",9.25,42.025642,16.857727,46.929157,28.510153,4.501136,1.4900337,1.7117895,41.332016,0,0.025919706,2086.909,1244,4,6,0,152.831
"Sports",1,"media company",2.3666666,12.32332,7.079479,36.032818,31.513014,10.496555,7.0759273,7.802206,77.79328,0,0.0017987216,1270.477,167,3,5,0,33.263
"Music & Dance",1,"influencer",3.8,44.422733,1.096238,26.874151,32.011456,15.686094,12.482748,11.849312,51.02041,0,0.006439381,1446.372,581,5,4,0,39.455
"Entertainment",1,"media company",0.16666667,21.514862,1.5671835,17.674303,26.892763,17.44984,18.834435,17.581472,64.251205,0,0.05804475,518.464,996,8,4,0,27.601
"Sports",1,"influencer",0.1,10.8597,9.606157,35.367447,30.578188,10.044635,6.5816345,7.8219414,67.40286,0,0.010362024,834.9,134,3,0,0,33.483
"Entertainment",1,"media company",5.0333333,8.328992,3.7176802,17.250904,27.852064,19.208433,16.707487,15.263433,69.1786,1,0.05913412,179.564,319,8,2,0,27.895
"Sports",1,"media company",1.4833333,12.32332,7.079479,36.032818,31.513014,10.496555,7.0759273,7.802206,77.79328,0,0.0017987216,1270.477,167,3,6,0,34.453
"Sports",0,"media company",1.0833334,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,0,0.0060207346,1829.584,315,9,3,0,134.527
"Sports",1,"media company",1.45,9.596063,6.453097,34.608242,32.965855,11.274947,6.856696,7.8411603,83.66446,0,0.012871031,2200.791,306,3,2,0,59.057
"Other",1,"media company",3.6166666,8.5506,6.0457387,33.195126,32.260555,12.775348,7.986487,7.7367463,53.986008,1,0.021294633,3136.458,200,10,5,0,311.319
"Sports",0,"media company",0.51666665,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,9,6,0,37.134
"News & Politics",1,"media company",1.1333333,29.677313,6.429691,21.7377,27.000431,16.685884,14.544026,13.60227,73.07008,0,0.026752552,871.833,3662,4,4,0,161.817
"Sports",0,"media company",0.8,15.960143,6.252824,36.20638,31.714237,10.078217,7.253038,8.495308,17.65475,0,0.013938156,2284.72,287,12,4,0,41.73
"Sports",1,"media company",1.8833333,12.32332,7.079479,36.032818,31.513014,10.496555,7.0759273,7.802206,77.79328,0,0.0017987216,1270.477,167,3,0,0,97.159
"Sports",1,"media company",2.1,9.596063,6.453097,34.608242,32.965855,11.274947,6.856696,7.8411603,83.66446,0,0.012871031,2200.791,306,3,3,0,64.605
"Entertainment",1,"media company",37.283333,42.68368,6.1318,15.921352,29.480898,20.56412,14.411393,13.490438,87.5,0,0.029236289,277.399,586,11,2,0,20.842
"Sports",0,"media company",3.3166666,9.167768,6.781342,29.485651,29.436434,9.941211,12.866281,11.489079,29.166666,0,0.011856244,380.819,347,4,1,0,25.516
"Sports",1,"media company",3.8666666,25.438335,11.094023,36.32544,29.886072,9.301036,6.165649,7.2277827,72.892944,1,0.028770087,746.243,1117,12,4,0,11.097
"Entertainment",1,"media company",0.13333334,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,3,3,0,14.33
"General Interest",1,"media company",1.3333334,75.07167,1.3638327,23.948313,36.918594,21.423466,8.5567875,7.789008,42.34739,0,0.048705954,2568.173,117,10,0,0,74.484
"Sports",1,"media company",1.0333333,12.32332,7.079479,36.032818,31.513014,10.496555,7.0759273,7.802206,77.79328,1,0.0017987216,1270.477,167,3,1,0,20.122
"Sports",1,"media company",1.6833333,14.541531,11.5153055,32.830452,29.59087,10.654245,7.0560403,8.353086,89.688675,1,0.03517958,2047.548,416,10,1,0,80.396
"General Interest",0,"influencer",0.95,65.92898,2.6481757,20.102617,33.92426,22.591888,11.155604,9.577454,24.468084,0,0.050700743,547.424,210,11,4,0,32.749
"Food & Drink",1,"brand",0.25,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,12,4,0,24.622
"Entertainment",1,"media company",29.083334,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,2,3,0,30.448
"Entertainment",0,"media company",10.933333,14.471472,0.38993788,31.869728,37.935474,15.229678,7.2757015,7.2994843,23.920057,0,0.048373103,660.888,248,10,0,0,98.611
"Sports",1,"media company",5.266667,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,10,6,0,28.518
"Entertainment",1,"media company",2.9666667,41.693375,5.1257453,23.878763,29.680717,17.282661,12.614001,11.418112,72.01946,0,0.020908792,404.686,1592,6,3,0,32.174
"Entertainment",1,"media company",1.1333333,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,0,0.022322027,480.002,435,9,4,0,17.843
"Sports",0,"media company",0.8666667,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,8,2,0,160.706
"Entertainment",1,"media company",1.9166666,40.36864,2.430179,22.97295,30.281889,16.860407,14.229377,13.225198,75.23511,0,0.02538973,903.807,772,6,4,0,133.708
"Sports",1,"media company",6.2,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,3,1,0,123.224
"Sports",1,"media company",0.75,32.80361,5.6780143,37.14849,33.68692,11.22401,6.0416365,6.220927,72.04916,0,0.019047445,1101.064,4675,4,0,0,46.428
"Sports",1,"media company",0.93333334,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,3,0,60.2
"Food & Drink",1,"media company",0.5,56.41455,2.7877252,23.771046,32.478043,19.899422,11.237532,9.826231,59.175705,0,0.021491265,3208.634,535,8,5,0,154.37
"Sports",1,"media company",0.6333333,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,4,0,41.092
"Music & Dance",1,"brand",1,13.453407,2.0913663,33.57262,33.93465,12.920668,8.874902,8.605796,37.980953,0,0.00540208,1698.688,116,2,6,0,70.701
"Entertainment",0,"media company",5.5666666,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,4,2,0,36.36
"Sports",0,"media company",7.4166665,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,8,3,0,34.346
"Sports",1,"media company",1.5,10.57104,5.2238617,31.249422,34.391006,14.632082,7.259091,7.244537,84.26573,0,0.03627759,1237.181,617,3,3,0,19.852
"Entertainment",1,"media company",2.45,71.57259,13.8053,44.882935,30.879711,6.9262705,1.7860321,1.7197527,51.61489,0,0.026748776,1347.425,446,9,6,0,100.44
"Sports",1,"influencer",31.116667,29.691353,5.7841635,42.242985,31.708538,7.1376348,6.5183835,6.6082945,85.333336,0,0.009295672,261.968,93,9,1,0,19.125
"Entertainment",1,"media company",32,73.633934,0.96411204,20.348577,33.706028,23.56476,11.583149,9.833375,66.313934,0,0.016415091,603.811,297,4,1,0,68.554
"Sports",0,"media company",6.483333,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,8,4,0,33.642
"Sports",0,"media company",3.35,18.03996,7.260727,35.010044,32.15482,11.465004,6.721656,7.3877482,17.141771,0,0.010998411,1042.015,267,4,5,0,40.54
"News & Politics",1,"media company",0.11666667,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,4,0,0,23.976
"Entertainment",0,"media company",1.5833334,37.809425,7.011818,36.148872,31.606726,11.616332,6.79632,6.8199306,19.857656,0,0.030180225,578.765,1498,9,5,0,28.437
"Sports",1,"media company",0.78333336,13.152069,8.819128,37.84382,32.024414,9.619747,5.5293674,6.163525,75.95374,0,0.0073441556,2176.649,562,4,5,0,138.136
"Music & Dance",1,"media company",1,38.247528,5.047562,49.580048,34.494907,5.9512362,2.4009976,2.525249,77.15432,1,0.017334906,580.574,290,12,3,0,45.059
"Entertainment",1,"media company",11.383333,61.493843,10.27096,41.918377,32.420197,9.1158,3.1706414,3.1040258,47.945908,0,0.032129154,1176.982,435,7,3,0,96.391
"Sports",1,"media company",2.3833334,20.21877,7.7995143,33.127293,31.213024,12.79496,7.538595,7.5266147,67.18177,0,0.03006551,187.174,1356,3,0,0,4.195
"Sports",1,"media company",2.3833334,9.596063,6.453097,34.608242,32.965855,11.274947,6.856696,7.8411603,83.66446,0,0.012871031,2200.791,306,4,3,0,53.804
"Entertainment",1,"media company",1.5666667,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,10,5,0,18.119
"Food & Drink",1,"media company",2.0666666,56.564503,2.8486438,26.632547,31.839361,17.674862,11.103596,9.900992,71.4077,0,0.023488944,3029.145,1447,12,4,0,197.54
"Entertainment",0,"media company",0.2,43.461426,0.8839418,19.28115,31.959578,21.624807,13.706171,12.544348,12.76857,0,0.0019593502,717.405,69,9,4,0,121.254
"Sports",1,"media company",2.0333333,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,3,0,0,77.574
"Sports",1,"media company",1.6,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,3,6,0,113.704
"Food & Drink",1,"brand",1.3,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,12,4,0,40.632
"Entertainment",1,"media company",0.8,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,3,3,0,13.442
"Sports",1,"media company",2.9166667,8.902434,4.976213,32.84769,33.808266,13.27212,7.458144,7.6375656,90.7754,0,0.009212187,1552.598,313,5,3,0,124.401
"News & Politics",1,"media company",4.0833335,24.677944,3.5717697,18.521248,28.683987,18.722624,15.671303,14.829071,66.32113,0,0.025249822,1999.986,2289,11,2,0,189.803
"News & Politics",1,"media company",51.983334,39.861526,6.0657425,24.973436,27.7812,16.044142,13.069561,12.065918,81.282074,0,0.01934159,353.89,3443,4,2,0,13.992
"Sports",0,"media company",0.15,15.701578,11.042191,34.81823,30.975332,10.55768,6.020647,6.585921,2.4054983,0,0.06603129,297.085,623,9,1,0,21.717
"People & Blogs",1,"media company",8.45,42.025642,16.857727,46.929157,28.510153,4.501136,1.4900337,1.7117895,41.332016,0,0.025919706,2086.909,1244,4,2,0,327.586
"Entertainment",1,"media company",0.41666666,76.532036,3.0458338,42.47403,35.339916,11.917806,3.8541508,3.368265,40.134907,0,0.0147023825,1271.107,163,8,0,0,12.566
"Entertainment",1,"media company",1.5833334,40.36864,2.430179,22.97295,30.281889,16.860407,14.229377,13.225198,75.23511,0,0.02538973,903.807,772,6,4,0,42.907
"General Interest",0,"influencer",0.98333335,65.92898,2.6481757,20.102617,33.92426,22.591888,11.155604,9.577454,24.468084,0,0.050700743,547.424,210,11,0,0,38.25
"Entertainment",1,"media company",7.633333,0.15351605,0,14.534703,34.239384,25.075855,14.226541,11.923517,52.941177,0,0.035831816,543.466,2259,4,1,0,19.24
"Sports",1,"media company",0.6333333,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,2,0,54.162
"Entertainment",0,"media company",0.8333333,50.265896,18.423414,38.472553,28.386059,7.816615,3.2401488,3.6612098,6.542056,0,0.030893207,2216.384,1098,8,4,0,152.473
"Sports",1,"media company",0.4,13.528852,3.4943414,28.65228,32.568817,15.599187,10.054848,9.630528,38.97518,0,0.028179271,1379.935,470,3,3,0,19.761
"Entertainment",1,"media company",0.76666665,28.820848,3.106874,24.219845,27.45611,14.589836,15.828167,14.799166,73,0,0.015493424,552.346,970,8,4,0,13.018
"Entertainment",1,"media company",0.5833333,30.13772,3.285034,16.713976,26.37153,19.339844,17.793966,16.495651,75.42417,0,0.055003982,1011.363,4117,8,2,0,149.291
"Sports",1,"media company",0.4,21.204203,2.6727622,33.83284,37.32923,13.469605,5.9660544,6.7295074,78.82353,0,0.010472743,679.169,193,10,2,0,14.088
"Sports",0,"influencer",1.4,9.061082,2.7437441,24.949844,32.754242,17.089178,11.167324,11.295666,6.4771323,0,0.026750514,734.402,504,5,2,0,9.91
"Sports",1,"media company",7.733333,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,3,3,0,121.073
"Entertainment",1,"media company",1.05,65.088066,2.1103046,37.14621,35.366066,12.496541,6.5648956,6.3159847,67.578125,0,0.00865764,258.43,406,4,6,0,28.561
"Sports",1,"media company",1.6,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,11,4,0,12.831
"Sports",1,"media company",5.85,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,10,1,0,22.638
"Entertainment",1,"media company",0.9166667,75.32657,5.1563888,47.84454,33.98614,8.561638,2.3262172,2.125077,29.715473,0,0.022322027,480.002,435,9,5,0,13.238
"Entertainment",0,"media company",0.76666665,4.109382,1.0912486,19.153399,26.300728,17.393284,18.427591,17.633749,40.25974,1,0.056193057,355.107,228,3,1,0,28.861
"Sports",1,"media company",2.5833333,9.434034,5.642928,39.475525,35.719166,10.6047,4.05764,4.5000415,71.114395,0,0.0416181,2268.115,3327,3,3,0,91.203
"News & Politics",1,"media company",1.5833334,27.10851,2.1561315,11.491249,22.526726,19.845272,22.852736,21.127886,83.85503,0,0.04156314,434.019,894,4,6,0,43.703
"Entertainment",1,"media company",3.6166666,0.15351605,0,14.534703,34.239384,25.075855,14.226541,11.923517,52.941177,0,0.035831816,543.466,2259,10,4,0,33.704
"Entertainment",1,"media company",1.0833334,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,10,2,0,78.341
"Entertainment",1,"media company",0.6,25.138157,0,18.014399,28.26001,20.48569,17.853323,15.386577,40.425533,1,0.03272504,194.451,59,4,0,0,29.407
"Sports",1,"media company",2.5666666,9.596063,6.453097,34.608242,32.965855,11.274947,6.856696,7.8411603,83.66446,0,0.012871031,2200.791,306,4,2,0,36.992
"Sports",1,"media company",0.1,14.541531,11.5153055,32.830452,29.59087,10.654245,7.0560403,8.353086,89.688675,1,0.03517958,2047.548,416,11,3,0,17.857
"Entertainment",1,"media company",4.1833334,19.477957,2.374851,36.108505,36.234028,13.324787,6.1123824,5.8454494,53.47631,0,0.008715509,520.367,273,6,5,0,15.006
"Entertainment",1,"brand",0.6166667,40.91119,3.6778064,25.736189,30.993992,14.740877,12.655252,12.195885,86.666664,0,0.004689572,640.351,223,3,6,0,45.353
"Entertainment",1,"media company",4.0666666,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,10,6,0,37.526
"Entertainment",1,"media company",1.1666666,49.155407,3.15917,17.071121,26.812891,18.93516,17.596645,16.425014,63.931847,0,0.009428241,2497.643,528,5,6,0,296.899
"Sports",1,"media company",0.93333334,8.902434,4.976213,32.84769,33.808266,13.27212,7.458144,7.6375656,90.7754,0,0.009212187,1552.598,313,5,3,0,51.166
"Music & Dance",1,"brand",0.1,13.453407,2.0913663,33.57262,33.93465,12.920668,8.874902,8.605796,37.980953,1,0.00540208,1698.688,116,2,3,0,27.484
"Sports",1,"influencer",0.93333334,29.691353,5.7841635,42.242985,31.708538,7.1376348,6.5183835,6.6082945,85.333336,0,0.009295672,261.968,93,9,0,0,17.192
"Entertainment",1,"media company",0.46666667,65.088066,2.1103046,37.14621,35.366066,12.496541,6.5648956,6.3159847,67.578125,0,0.00865764,258.43,406,11,1,0,31.218
"Entertainment",1,"media company",2.2666667,9.148022,2.5604346,19.8261,28.110086,17.06864,15.756585,16.678152,70.09922,1,0.035665017,687.64,480,12,5,0,15.902
"Sports",1,"media company",2.0833333,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,11,1,0,19.461
"Entertainment",1,"media company",1.25,29.521986,3.5600219,13.652271,24.825459,20.786428,19.278122,17.897697,82.07172,0,0.10768048,469.15,2276,10,5,0,51.188
"Entertainment",1,"media company",1.5166667,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,10,2,0,19.724
"General Interest",0,"influencer",1.05,65.92898,2.6481757,20.102617,33.92426,22.591888,11.155604,9.577454,24.468084,0,0.050700743,547.424,210,11,6,0,24.467
"Entertainment",1,"media company",0.55,42.68368,6.1318,15.921352,29.480898,20.56412,14.411393,13.490438,87.5,0,0.029236289,277.399,586,12,1,0,31.281
"Entertainment",1,"media company",8.9,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,3,4,0,11.673
"Sports",1,"media company",8.583333,10.505093,10.546483,33.889412,27.80685,9.051951,8.214585,10.490719,36.180557,1,0.011849512,2869.787,838,4,3,0,16.277
"Entertainment",1,"media company",1.0333333,34.60032,5.319045,27.155289,27.917847,14.428255,13.085121,12.094444,65.63061,0,0.009271974,944.657,2744,3,3,0,151.786
"Entertainment",1,"media company",0.81666666,21.514862,1.5671835,17.674303,26.892763,17.44984,18.834435,17.581472,64.251205,0,0.05804475,518.464,996,8,1,0,34.454
"Sports",0,"media company",4.9333334,79.48232,3.091419,41.780888,36.278748,12.862247,3.221878,2.7648194,37.854954,1,0.029163389,151.079,205,10,4,0,20.93
"Music & Dance",1,"influencer",0.5,44.422733,1.096238,26.874151,32.011456,15.686094,12.482748,11.849312,51.02041,0,0.006439381,1446.372,581,6,4,0,47.585
"Entertainment",1,"media company",1.6,79.48232,3.091419,41.780888,36.278748,12.862247,3.221878,2.7648194,37.854954,0,0.035563838,4056.627,1857,9,3,0,281.881
"Sports",1,"media company",1.7333333,14.541531,11.5153055,32.830452,29.59087,10.654245,7.0560403,8.353086,89.688675,1,0.03517958,2047.548,416,11,2,0,44.621
"Entertainment",1,"media company",0.71666664,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,8,5,0,68.922
"Sports",1,"influencer",0.6666667,25.489103,5.7206154,43.4629,34.664104,8.840162,3.6588159,3.6534026,48.384514,0,0.0036807898,355.089,196,4,4,0,26.067
"News & Politics",1,"media company",25.166666,39.861526,6.0657425,24.973436,27.7812,16.044142,13.069561,12.065918,81.282074,0,0.01934159,353.89,3443,4,4,0,21.985
"Sports",0,"media company",1.5166667,23.5308,6.1521254,35.97842,34.2239,11.187426,5.8619223,6.59621,4.6979866,1,0.04065209,159.983,479,8,4,0,14.628
"Sports",1,"media company",0.1,14.541531,11.5153055,32.830452,29.59087,10.654245,7.0560403,8.353086,89.688675,1,0.03517958,2047.548,416,11,3,0,17.51
"Entertainment",1,"media company",0.53333336,40.36864,2.430179,22.97295,30.281889,16.860407,14.229377,13.225198,75.23511,0,0.02538973,903.807,772,6,6,0,49.449
"Entertainment",1,"media company",0.41666666,29.985422,3.8647492,18.021502,26.141218,18.19851,17.45752,16.316505,78.41887,0,0.06185775,372.529,686,2,1,0,46.77
"Entertainment",1,"media company",24.45,73.633934,0.96411204,20.348577,33.706028,23.56476,11.583149,9.833375,66.313934,0,0.016415091,603.811,297,4,1,0,25.999
"People & Blogs",1,"influencer",2.9166667,59.986996,1.033269,11.455905,24.033625,20.98086,22.610361,19.88598,75.27473,0,0.02020403,358.112,130,3,4,0,20.506
"Entertainment",1,"media company",1.3833333,18.95904,3.4938827,26.691729,32.46653,16.459562,10.713886,10.174411,49.71653,0,0.009442364,1452.651,267,12,6,0,25.051
"Sports",1,"media company",0.38333333,32.80361,5.6780143,37.14849,33.68692,11.22401,6.0416365,6.220927,72.04916,0,0.019047445,1101.064,4675,5,4,0,42.002
"Sports",1,"media company",0.95,21.204203,2.6727622,33.83284,37.32923,13.469605,5.9660544,6.7295074,78.82353,0,0.010472743,679.169,193,10,0,0,41.017
"Entertainment",0,"media company",1.6666666,4.109382,1.0912486,19.153399,26.300728,17.393284,18.427591,17.633749,40.25974,1,0.056193057,355.107,228,3,4,0,13.016
"News & Politics",0,"media company",2.4333334,13.0889015,0.7852367,14.859906,27.979029,19.595247,18.81438,17.966204,24.917274,0,0.026773294,464.071,443,7,1,0,41.029
"Sports",0,"media company",0.6666667,8.167309,2.8651385,27.116251,32.0733,15.762113,11.021147,11.16205,15.938303,0,0.060891654,898.597,261,3,2,0,121.628
"Entertainment",1,"media company",0.15,44.424557,1.8131865,16.804752,30.850147,19.995245,15.38723,15.149437,81.884056,0,0.018846137,1199.775,334,8,5,0,21.225
"Sports",0,"media company",1.0833334,18.62843,16.55109,32.824577,27.964357,10.775853,5.898535,5.98559,3.211009,0,0.031124732,270.694,266,5,6,0,27.459
"Entertainment",1,"media company",0.75,31.133265,9.260496,34.418003,29.622034,11.774979,7.649778,7.274711,66.953255,0,0.015916985,1500.261,1070,2,6,0,159.885
